user_id,name,age,gender,city,signup_date,purchase_amount,membership,active
399,Riya,18,M,Pune,2019-03-20,-50,silver,True
1734,,21,,Bangalore,invalid_date,100,,
1583,Arjun,21,M,Delhi ,2022-01-10,300,Bronze,False
2126,Arjun,22,,Delhi,2022-01-10,-50,,False
2172,Aman ,22,,Mumbai,2020-07-15,100,Bronze,True
75,Arjun,,M,Bangalore,2021/12/05,100,,False
2185,Sneha,20,F,Bangalore,2022-01-10,800,Gold,False
602,Arjun,23,F,Delhi ,2021/12/05,100,gold,True
837,Sneha,20,FEMALE,,10-02-2022,-50,,True
1529,Pooja,19,,Delhi,,,gold,True
500,Sneha,,,Mumbai,10-02-2022,,silver,True
1597,Riya,18,,Mumbai,2020-07-15,-50,Bronze,
138,kunal ,,,Mumbai,10-02-2022,0,Silver,False
2098,Riya,150,,Delhi ,invalid_date,500,silver,
1795,kunal ,21,Male,Delhi,invalid_date,500,,False
973,Aman ,20,m,Delhi ,invalid_date,800,gold,
1643,Pooja,23,,Mumbai,2020-07-15,500,Gold,True
1886,kunal ,,Male,Pune,2020-07-15,300,,
2302,kunal ,,F,Pune,invalid_date,0,gold,True
2029,Kunal,21,,Delhi,2021/12/05,0,gold,True
1901,Aman,22,F,Mumbai,invalid_date,800,,
1450,Aman,,FEMALE,Delhi ,2021/12/05,-50,Gold,False
547,Kunal,19,m,,10-02-2022,100,Bronze,
922,Arjun,19,M,,2021/12/05,500,Bronze,True
581,Kunal,22,m,,2022-01-10,300,,True
1373,kunal ,18,,Pune,2019-03-20,-50,,False
1957,kunal ,,,Delhi ,2022-01-10,800,,False
2004,Kunal,22,m,,2022-01-10,-50,gold,False
2097,Kunal,19,m,Mumbai,2020-07-15,800,,True
704,Arjun,,FEMALE,Mumbai,2019-03-20,100,silver,
2309,Riya,19,F,,2020-07-15,1200,Silver,False
2404,Pooja,150,M,Bangalore,2021/12/05,,,True
1626,,,m,,invalid_date,500,silver,
638,kunal ,23,M,Bangalore,,300,Gold ,False
1010,Pooja,150,m,Delhi,,800,silver,
641,Kunal,18,F,Delhi,,-50,gold,
1862,Arjun,21,M,Mumbai,2021/12/05,500,gold,True
1206,Sneha,150,Male,Delhi ,2019-03-20,-50,Silver,True
686,Arjun,18,F,Pune,10-02-2022,300,Silver,True
1852,,18,M,Delhi ,2021/12/05,0,Silver,
188,,23,m,Mumbai,2022-01-10,0,gold,False
1620,Pooja,21,m,Mumbai,2019-03-20,,gold,False
1688,Aman,20,F,Delhi ,2019-03-20,,silver,False
985,,22,F,Pune,2021/12/05,300,gold,True
548,,,m,Mumbai,2021/12/05,,Gold ,False
1432,Riya,20,M,Pune,2020-07-15,0,Bronze,False
876,Sneha,22,Male,Mumbai,2020-07-15,800,Bronze,True
618,Riya,22,FEMALE,Delhi,2022-01-10,500,Silver,False
2462,Sneha,,F,Bangalore,2019-03-20,300,gold,False
1366,Aman ,21,m,Mumbai,,800,Gold ,False
1244,,18,M,Bangalore,10-02-2022,500,Bronze,
903,kunal ,22,F,,10-02-2022,500,silver,
163,,18,M,Mumbai,2019-03-20,800,Gold,True
1975,kunal ,23,F,Delhi,2022-01-10,500,,True
270,,150,m,Pune,,1200,silver,
632,Riya,18,M,Delhi,2020-07-15,300,Gold,True
906,,21,m,Bangalore,2020-07-15,300,Gold ,True
2015,Riya,,M,Pune,2020-07-15,500,silver,False
1642,Riya,18,F,Delhi,10-02-2022,800,Bronze,True
205,Sneha,,FEMALE,Delhi,10-02-2022,100,gold,True
582,Aman,,FEMALE,Delhi,2022-01-10,,Gold,False
1580,Arjun,22,Male,Delhi ,10-02-2022,0,gold,False
841,Pooja,23,Male,Pune,2021/12/05,500,Gold ,
1837,kunal ,150,,Delhi,10-02-2022,100,,True
1252,Aman ,21,m,Delhi,2020-07-15,500,,False
1720,,23,M,Bangalore,2022-01-10,100,gold,True
1643,Riya,150,Male,Delhi,2019-03-20,500,Bronze,True
2298,Aman,23,F,Delhi,2019-03-20,800,Gold ,
875,Riya,23,FEMALE,,2022-01-10,0,,
1465,,19,M,Pune,2021/12/05,-50,Silver,
2244,Sneha,22,,,2019-03-20,-50,Silver,
690,Aman ,20,FEMALE,Delhi ,2020-07-15,100,Gold,
2011,Arjun,150,M,Bangalore,2019-03-20,,Bronze,False
1423,,21,Male,,2019-03-20,,gold,
2002,Kunal,18,Male,Delhi ,2020-07-15,1200,silver,False
672,Aman ,23,m,Mumbai,10-02-2022,800,silver,
1172,Riya,23,,Pune,2021/12/05,0,Gold ,False
1496,,150,M,Delhi,,500,Gold,True
944,Arjun,,,,2020-07-15,100,Gold,
2247,Aman,20,F,,2020-07-15,,Gold,False
1450,Aman,23,,Delhi,invalid_date,0,Bronze,
896,kunal ,19,Male,Delhi,2022-01-10,300,silver,False
2190,Arjun,,m,Bangalore,2021/12/05,,Gold ,False
1337,Aman,19,Male,,10-02-2022,800,Bronze,
165,,20,FEMALE,,invalid_date,100,Gold ,False
2362,kunal ,19,Male,Mumbai,,800,Bronze,True
2069,Aman,,M,Delhi ,2020-07-15,100,gold,
1106,Aman ,18,m,Mumbai,,-50,Bronze,True
1754,Sneha,22,M,,,300,Bronze,False
2353,Kunal,18,F,Mumbai,,1200,gold,False
1939,Arjun,22,F,,invalid_date,300,Silver,
371,,,Male,Pune,10-02-2022,500,gold,True
1881,,,m,Bangalore,invalid_date,800,Gold,True
853,Riya,,,Mumbai,invalid_date,1200,,
384,,19,m,,invalid_date,800,Silver,True
1932,Aman,,m,Mumbai,2020-07-15,0,,
2493,,22,m,Delhi ,2020-07-15,100,silver,
425,,18,Male,Bangalore,2022-01-10,500,,False
2209,Riya,150,M,Pune,2019-03-20,500,Gold ,False
629,kunal ,23,Male,Delhi,2021/12/05,800,Bronze,True
895,Aman,22,,Delhi,2022-01-10,-50,Silver,
2375,Pooja,18,M,Mumbai,10-02-2022,500,silver,
598,Aman,18,,,invalid_date,,gold,
2337,Kunal,23,FEMALE,Delhi ,2020-07-15,800,gold,
593,Pooja,150,FEMALE,Bangalore,invalid_date,100,Gold,False
1688,Kunal,18,M,Pune,2020-07-15,100,,True
573,,,Male,Pune,,800,Gold,False
2076,Arjun,21,,Pune,2021/12/05,300,Silver,
2091,Riya,22,,Delhi,2022-01-10,300,,True
1705,Sneha,19,F,Bangalore,2022-01-10,100,Gold ,True
2471,kunal ,,,Delhi,10-02-2022,1200,Bronze,
177,Sneha,19,Male,Mumbai,,,gold,
529,Aman ,20,F,Pune,2022-01-10,300,Silver,False
1634,Aman ,,Male,Bangalore,2022-01-10,800,,False
966,,19,m,Pune,2019-03-20,100,Silver,
1518,Arjun,23,,Delhi,2021/12/05,500,Gold ,
198,Aman ,21,m,Delhi,invalid_date,500,,False
853,Aman,150,FEMALE,Delhi,2022-01-10,-50,Silver,True
1538,,23,FEMALE,Pune,10-02-2022,,Gold,True
2070,Kunal,,M,Bangalore,invalid_date,300,Gold ,True
1081,Aman ,,,Bangalore,2020-07-15,1200,gold,False
98,,21,F,Mumbai,,0,,
1904,Kunal,18,m,Pune,,300,Gold,True
435,Aman,19,Male,Mumbai,2022-01-10,1200,Gold,
637,Arjun,,,Delhi ,2022-01-10,300,Gold ,False
588,Riya,,M,Mumbai,invalid_date,500,Gold ,False
344,Sneha,19,Male,Mumbai,2020-07-15,1200,Silver,
1318,Aman,21,m,Mumbai,2019-03-20,500,silver,
1980,kunal ,18,,Delhi,2021/12/05,,silver,
571,Pooja,150,m,Delhi ,2019-03-20,-50,silver,
611,,21,,Mumbai,10-02-2022,800,,True
1728,Sneha,,,Bangalore,invalid_date,800,,
2291,kunal ,,m,Mumbai,2022-01-10,100,Silver,True
1855,Riya,,m,Delhi,2019-03-20,500,Bronze,False
960,kunal ,20,Male,,2021/12/05,500,,True
2080,Arjun,22,M,Delhi ,10-02-2022,-50,gold,
2439,Pooja,23,m,,,100,Silver,True
2325,Kunal,23,FEMALE,,2019-03-20,,Silver,False
532,Sneha,,M,Delhi ,2022-01-10,800,Gold,
1178,Pooja,23,FEMALE,Pune,2021/12/05,800,silver,False
2431,,23,Male,Bangalore,2022-01-10,1200,Gold ,False
1092,Aman,21,m,Delhi,2022-01-10,1200,Silver,
1902,,150,M,Delhi ,10-02-2022,0,Bronze,True
884,Aman,,m,,2021/12/05,-50,,False
2262,Arjun,20,,Delhi,2020-07-15,800,gold,
1679,Pooja,150,m,Delhi,,0,Bronze,False
2424,Riya,20,M,Pune,2022-01-10,300,Silver,True
2261,Aman ,,m,,2021/12/05,500,Silver,False
2127,kunal ,18,m,Mumbai,2022-01-10,1200,Gold,False
1750,Aman ,18,F,Delhi,2019-03-20,300,Bronze,False
782,Pooja,23,F,,2019-03-20,1200,Gold,False
2106,,,M,Delhi,2021/12/05,100,Gold ,True
881,Aman ,21,M,Pune,,500,Bronze,
447,,23,,Pune,10-02-2022,0,silver,False
2114,Aman ,22,,Mumbai,2020-07-15,,Gold ,True
1784,Aman,18,m,Pune,2019-03-20,0,silver,False
1278,,23,FEMALE,,10-02-2022,,Bronze,False
1992,Sneha,,M,Delhi ,2020-07-15,,Gold,False
1068,Aman ,20,m,Pune,2019-03-20,1200,silver,True
1578,,20,FEMALE,Delhi ,2020-07-15,800,Silver,False
1012,Pooja,19,F,Mumbai,invalid_date,-50,,False
2275,kunal ,21,,Bangalore,2022-01-10,0,gold,
774,Sneha,20,M,Delhi,2021/12/05,100,Gold,True
1815,Riya,19,m,Delhi,2019-03-20,100,Gold ,
2427,Riya,18,F,,2019-03-20,800,,
1202,Arjun,20,Male,Mumbai,2022-01-10,100,Gold ,
1451,Aman ,23,F,Mumbai,2019-03-20,-50,Bronze,
307,kunal ,,m,Mumbai,2019-03-20,500,Gold ,False
779,Kunal,22,,Delhi,invalid_date,1200,gold,
2316,,20,FEMALE,Pune,2019-03-20,100,gold,True
8,Sneha,22,Male,Delhi,2019-03-20,500,Silver,False
476,Pooja,22,Male,Delhi,2019-03-20,800,Gold ,
1321,Aman ,22,,Delhi,10-02-2022,1200,Gold,
2212,Pooja,150,Male,Pune,2019-03-20,800,gold,True
485,Kunal,22,M,Bangalore,2022-01-10,1200,Gold,True
905,Arjun,150,m,,invalid_date,-50,Silver,
559,Kunal,,Male,Bangalore,2019-03-20,100,Bronze,
1968,Aman,22,F,Bangalore,2020-07-15,100,gold,
2286,,19,FEMALE,Delhi,invalid_date,1200,gold,
1128,Sneha,22,m,Bangalore,invalid_date,500,gold,
1234,,,,Delhi,2020-07-15,500,Gold ,True
468,Kunal,21,F,Delhi,2022-01-10,500,Gold,True
2434,Arjun,19,M,,10-02-2022,300,,False
848,Arjun,20,Male,Mumbai,,0,gold,False
2435,Riya,,F,Delhi,,0,Gold,True
259,Aman ,,m,Bangalore,2022-01-10,0,Gold ,False
283,Riya,,F,,10-02-2022,500,silver,
1650,Sneha,,M,Delhi ,2021/12/05,100,silver,False
1899,Sneha,,FEMALE,Delhi ,2020-07-15,-50,Gold,
40,Sneha,,Male,Delhi ,invalid_date,300,Gold ,
2268,Pooja,,m,Bangalore,invalid_date,,silver,False
1015,Riya,18,Male,Mumbai,invalid_date,,Silver,False
613,Pooja,23,Male,Pune,2020-07-15,500,Silver,
1916,,,,Mumbai,2020-07-15,100,silver,True
688,Aman ,,Male,,,300,Bronze,False
613,Kunal,20,F,Mumbai,,100,Gold,False
2308,,18,F,Delhi ,,1200,silver,True
2414,Riya,19,FEMALE,Mumbai,10-02-2022,100,Gold,False
1782,,19,M,,invalid_date,300,,
1811,Arjun,150,m,,2022-01-10,500,,True
1548,Riya,23,F,Delhi ,10-02-2022,0,Gold ,True
1931,,19,Male,Bangalore,invalid_date,300,,
1153,Riya,,M,Delhi,2020-07-15,500,,
575,Pooja,,m,Pune,2020-07-15,500,silver,
1911,Aman ,150,m,Pune,2020-07-15,-50,Silver,True
1013,Kunal,21,m,Delhi ,invalid_date,800,Gold ,
670,kunal ,18,m,Pune,,,,False
269,Kunal,21,FEMALE,Mumbai,2020-07-15,-50,Bronze,False
1284,Kunal,21,m,,2021/12/05,1200,Gold,
924,Arjun,,M,,2020-07-15,800,Bronze,False
1126,,21,F,Delhi ,invalid_date,0,,False
1530,,21,M,,,300,Silver,True
1759,,19,Male,Delhi,10-02-2022,800,,
1595,kunal ,150,,,2020-07-15,0,gold,False
247,Arjun,21,FEMALE,,,500,gold,
1561,Aman ,23,FEMALE,Mumbai,,300,Gold,
2179,Kunal,20,Male,Bangalore,2019-03-20,800,Gold ,False
2401,Pooja,150,M,Pune,2021/12/05,100,Silver,False
2244,Arjun,23,M,Mumbai,invalid_date,0,,True
1940,Sneha,20,Male,Mumbai,2020-07-15,0,Gold,True
930,Riya,21,,Mumbai,2019-03-20,1200,Gold ,True
227,,22,m,Pune,invalid_date,,Gold,False
265,Arjun,,m,Delhi ,10-02-2022,100,Gold,True
1396,Sneha,23,F,Mumbai,2021/12/05,300,Bronze,
1458,,21,M,Bangalore,,800,silver,True
646,kunal ,150,M,Delhi ,2020-07-15,500,Silver,True
2259,kunal ,19,Male,,10-02-2022,800,Bronze,True
1419,Kunal,21,Male,Bangalore,invalid_date,,Gold ,
1474,Kunal,22,m,Delhi ,2019-03-20,-50,silver,
1388,Arjun,21,M,,invalid_date,,Gold,False
1900,Arjun,21,M,,invalid_date,300,gold,True
1250,Aman ,,FEMALE,Mumbai,2021/12/05,300,,
982,Riya,19,F,Mumbai,2020-07-15,300,Bronze,
1155,Aman,23,F,Pune,10-02-2022,300,Silver,
588,,,m,Delhi,2021/12/05,-50,Silver,False
476,Kunal,,,Bangalore,2019-03-20,0,silver,False
1822,Aman,150,M,Pune,,800,Bronze,False
986,Aman,21,FEMALE,Pune,2020-07-15,100,Gold,True
2204,Riya,150,M,Bangalore,,500,silver,
1242,Pooja,23,Male,Delhi ,2021/12/05,500,Gold ,False
190,Pooja,23,m,Bangalore,2019-03-20,1200,Silver,False
1441,Kunal,19,,,2019-03-20,0,Gold ,
981,Sneha,,F,Delhi,10-02-2022,300,Bronze,
1699,Riya,,M,Delhi ,invalid_date,,gold,True
1716,Riya,150,,Mumbai,2019-03-20,300,Gold ,True
41,,,m,Delhi,2019-03-20,300,,True
2355,Aman,,F,Delhi,invalid_date,,Gold,False
943,,,M,Mumbai,2022-01-10,0,,False
338,Aman,,FEMALE,Delhi,2019-03-20,100,Silver,
1338,Pooja,23,m,Delhi ,2020-07-15,300,,True
1099,Kunal,19,M,Delhi ,,1200,Bronze,
2327,,150,F,Delhi ,,1200,gold,True
896,Pooja,20,F,Pune,2021/12/05,100,Silver,True
2321,Riya,150,FEMALE,Pune,invalid_date,0,gold,True
1675,,,m,Delhi ,invalid_date,300,Silver,True
931,Arjun,19,m,Mumbai,invalid_date,-50,silver,
289,,23,,Mumbai,2020-07-15,800,,
724,,23,M,Bangalore,invalid_date,800,silver,False
2320,Pooja,,,Bangalore,2020-07-15,500,silver,True
1954,Riya,,F,Delhi ,,100,Bronze,
1090,,22,F,Delhi,10-02-2022,800,silver,True
483,Pooja,22,FEMALE,Delhi,2022-01-10,500,Bronze,True
936,Pooja,,FEMALE,Mumbai,invalid_date,1200,Gold,False
2296,,,m,Delhi,,500,silver,False
156,Aman,150,,,2022-01-10,300,Bronze,
1071,Riya,,F,Pune,,300,Silver,
1959,kunal ,23,M,Delhi,invalid_date,1200,Bronze,False
2249,,20,Male,Delhi,2020-07-15,100,Gold ,
1684,,150,M,Bangalore,,0,Bronze,
124,,,FEMALE,,2021/12/05,,,False
2049,Arjun,,M,Delhi,2022-01-10,,Gold ,True
968,Riya,18,F,Pune,2022-01-10,300,Silver,True
855,Pooja,150,,Delhi,2020-07-15,,,False
640,Aman ,20,m,Mumbai,2022-01-10,300,Bronze,True
2239,Kunal,19,,,10-02-2022,500,,True
1603,Sneha,19,Male,Delhi,2020-07-15,500,Silver,False
442,Aman ,,m,,2022-01-10,500,,
1945,Riya,,Male,Delhi,2022-01-10,800,Gold ,False
1839,Riya,20,Male,Pune,2022-01-10,-50,gold,False
1830,,20,F,Pune,2020-07-15,1200,silver,True
2191,,23,F,,2021/12/05,100,Gold ,False
533,Aman ,18,FEMALE,Delhi ,2019-03-20,500,Gold,True
2275,Pooja,23,FEMALE,Bangalore,,100,Bronze,False
1337,Arjun,20,Male,Bangalore,invalid_date,-50,,
949,,21,,Mumbai,,500,Silver,True
2020,Sneha,,FEMALE,Delhi ,2022-01-10,300,silver,False
460,Sneha,20,F,Bangalore,,-50,,True
551,Arjun,18,FEMALE,,2019-03-20,100,Bronze,False
393,Aman,20,Male,Bangalore,2019-03-20,800,silver,False
1788,Aman,150,m,Mumbai,2022-01-10,500,gold,False
845,Riya,150,,Delhi,2022-01-10,0,Bronze,True
2258,,22,,Bangalore,invalid_date,1200,,True
1139,,18,M,,2019-03-20,300,Silver,
646,Aman ,,FEMALE,,2021/12/05,-50,gold,
2267,kunal ,,,Mumbai,2019-03-20,-50,Bronze,
2455,Arjun,19,F,Mumbai,2021/12/05,500,silver,
1467,Riya,20,m,Pune,,-50,,False
1378,,21,F,Pune,10-02-2022,100,gold,True
142,,18,FEMALE,Pune,2021/12/05,,Silver,False
501,,21,Male,Delhi,invalid_date,500,Bronze,True
840,,22,M,,2020-07-15,300,silver,True
1683,Arjun,20,M,Pune,,1200,,False
1566,Riya,19,m,,2022-01-10,1200,silver,False
2047,Pooja,23,,Mumbai,10-02-2022,1200,Gold ,True
1531,Sneha,,,Delhi,2019-03-20,0,gold,
596,Aman ,150,,Mumbai,2021/12/05,,,
1905,Riya,18,M,,10-02-2022,300,Bronze,True
281,kunal ,21,Male,Delhi ,,0,Gold ,False
424,,20,,Delhi ,2020-07-15,0,silver,False
270,Pooja,23,F,Pune,2021/12/05,-50,gold,True
154,Arjun,,,Delhi ,invalid_date,500,Gold,False
1751,Kunal,,Male,Mumbai,2019-03-20,300,,True
662,Aman ,150,m,Delhi ,2019-03-20,300,silver,True
1968,Aman ,,m,Bangalore,2021/12/05,-50,gold,True
83,Sneha,,M,Delhi,2020-07-15,500,Gold,False
1450,Kunal,22,Male,,2022-01-10,800,,
1299,,,F,Pune,2022-01-10,0,gold,True
2332,Kunal,150,Male,Mumbai,2019-03-20,1200,silver,False
980,,22,F,Delhi,,,Gold,
2221,,,F,Pune,,100,,True
1660,,150,Male,Mumbai,2020-07-15,,gold,
1399,,,FEMALE,Delhi ,2019-03-20,0,Bronze,False
633,Riya,18,Male,,2022-01-10,100,Gold,
1532,Aman ,,F,Bangalore,2019-03-20,500,gold,
787,Kunal,150,,Bangalore,2021/12/05,,Bronze,False
398,Aman ,18,m,Delhi ,,100,Gold,True
1144,kunal ,18,m,,,800,gold,False
934,Kunal,22,M,Delhi,invalid_date,300,silver,False
1461,Riya,,m,,2021/12/05,1200,Gold,True
1853,kunal ,,FEMALE,Delhi ,invalid_date,100,Gold,True
286,Aman ,23,F,Mumbai,2020-07-15,100,,False
265,kunal ,,Male,Delhi,2022-01-10,,Bronze,True
2368,Sneha,23,Male,Bangalore,2020-07-15,500,Gold ,True
2137,kunal ,23,FEMALE,Delhi ,2020-07-15,500,,False
1678,Kunal,21,m,Mumbai,2022-01-10,-50,Gold ,False
1227,,22,F,Delhi ,10-02-2022,300,gold,False
821,,19,m,Pune,10-02-2022,1200,silver,False
1763,,20,M,Pune,2019-03-20,-50,Bronze,
2382,Aman ,20,m,Pune,10-02-2022,-50,Gold,
2270,Sneha,22,M,Bangalore,2021/12/05,100,Gold ,True
41,Kunal,22,Male,,,300,Bronze,
1732,Kunal,23,F,Delhi,invalid_date,,Bronze,
68,Arjun,22,,Bangalore,,,,
988,Aman,23,M,Mumbai,2020-07-15,,Bronze,True
1800,Aman ,,m,Mumbai,,1200,Gold,
1622,Kunal,19,m,Pune,2019-03-20,300,,False
1656,Pooja,21,Male,Delhi,2020-07-15,100,Silver,False
1279,Kunal,23,FEMALE,Pune,2022-01-10,,Bronze,True
695,Arjun,22,,Mumbai,,500,Silver,True
1086,kunal ,18,FEMALE,Mumbai,10-02-2022,500,Gold ,True
2480,Riya,,m,,2022-01-10,500,silver,
1694,Riya,20,FEMALE,,2019-03-20,800,,True
2316,Pooja,19,,,invalid_date,300,Gold ,True
1059,Pooja,,,Pune,2021/12/05,,,True
779,,150,F,Delhi ,10-02-2022,100,silver,False
494,Riya,22,FEMALE,Delhi,2022-01-10,300,silver,True
1586,kunal ,23,F,,invalid_date,500,,False
1493,Riya,21,m,Bangalore,,0,Gold ,False
1791,Aman,18,m,,10-02-2022,0,gold,True
661,Aman ,21,m,Pune,2020-07-15,,Gold,True
1349,Riya,,Male,Delhi,2021/12/05,300,Silver,
1328,,18,FEMALE,,,,gold,True
1300,,20,M,Delhi,invalid_date,1200,Silver,True
1987,Arjun,22,,Bangalore,10-02-2022,0,,True
2045,Pooja,150,M,Mumbai,,0,Gold,True
1929,Aman,,m,Delhi,2021/12/05,300,,True
1348,Pooja,23,FEMALE,Delhi ,invalid_date,-50,Bronze,True
1059,,20,F,,2020-07-15,800,,
977,Kunal,150,M,Pune,2020-07-15,800,Gold ,
482,Aman,21,m,Delhi ,2022-01-10,500,gold,True
728,Sneha,20,M,Delhi ,2019-03-20,,,
1032,Aman,150,M,Pune,2022-01-10,100,Gold,False
343,,150,,Pune,2021/12/05,-50,Gold ,
1448,Arjun,21,M,Pune,2022-01-10,,gold,False
2380,Aman,150,m,Delhi ,invalid_date,1200,,True
2486,,19,,Delhi,10-02-2022,,silver,False
2222,kunal ,18,m,Pune,invalid_date,-50,,True
527,Aman ,19,Male,Mumbai,2022-01-10,,gold,
1897,Riya,21,Male,Delhi ,2019-03-20,100,Bronze,False
659,kunal ,,Male,Delhi ,invalid_date,100,Bronze,False
2074,,20,M,Delhi ,invalid_date,1200,Silver,False
820,,23,FEMALE,Bangalore,invalid_date,800,gold,True
406,Kunal,23,m,Delhi,2019-03-20,-50,,True
2280,Riya,,Male,Delhi,invalid_date,,silver,
1574,,,FEMALE,Pune,2021/12/05,0,,
1812,Arjun,21,Male,Delhi ,2020-07-15,500,Bronze,True
505,Pooja,,Male,Delhi ,2019-03-20,300,Silver,
179,Sneha,23,FEMALE,Pune,2021/12/05,800,,False
132,Riya,19,Male,Delhi,2019-03-20,500,silver,False
1847,kunal ,23,M,Pune,2019-03-20,0,silver,False
1479,Kunal,19,M,Pune,2020-07-15,800,,
2396,,,,Pune,10-02-2022,-50,silver,False
772,,21,M,Pune,2021/12/05,1200,Gold,False
1430,Riya,22,F,Pune,2019-03-20,100,Bronze,True
2124,Pooja,,,,,1200,Gold,True
579,,,Male,,2019-03-20,0,Gold,
1516,,23,F,Delhi ,2022-01-10,300,Bronze,True
194,Kunal,21,m,Delhi ,invalid_date,,gold,
2008,Aman,18,FEMALE,,10-02-2022,1200,Gold ,
1186,Pooja,150,m,Delhi,2020-07-15,0,Silver,True
2395,,,F,Bangalore,,100,,True
1385,Pooja,,M,Delhi,2021/12/05,800,Gold ,
1793,Arjun,19,Male,Delhi ,2019-03-20,500,Gold ,
1111,,18,,,invalid_date,0,Gold ,
2262,Riya,21,Male,Delhi,2021/12/05,0,Gold ,False
1937,Aman,22,M,Bangalore,2020-07-15,-50,Bronze,False
780,Aman,18,Male,Pune,10-02-2022,300,Gold ,True
262,Sneha,22,FEMALE,Mumbai,2022-01-10,800,Silver,False
730,Pooja,23,FEMALE,,10-02-2022,0,,False
283,kunal ,20,FEMALE,,2022-01-10,0,gold,
1491,Aman,150,m,Bangalore,2021/12/05,500,Bronze,False
362,Aman,23,M,Pune,10-02-2022,,Gold ,True
441,Arjun,21,FEMALE,Pune,10-02-2022,100,silver,False
2141,Aman ,20,F,Mumbai,10-02-2022,1200,,False
1645,Arjun,22,FEMALE,Pune,2020-07-15,-50,Bronze,False
867,Arjun,20,,Bangalore,2021/12/05,800,gold,True
1448,Aman ,,m,Delhi ,,500,Gold ,True
142,Pooja,,F,Pune,2022-01-10,500,Gold,
1315,,23,M,Delhi ,10-02-2022,1200,Bronze,False
1456,Kunal,23,M,Delhi ,2021/12/05,800,,
1876,kunal ,21,,Bangalore,,800,,
1848,Aman,21,FEMALE,,invalid_date,-50,silver,True
1713,Sneha,19,F,,2020-07-15,100,,
701,kunal ,21,,,2020-07-15,800,Bronze,False
998,,,F,Delhi,invalid_date,-50,Gold,
2097,Aman ,19,FEMALE,,2021/12/05,0,Bronze,True
1326,kunal ,,FEMALE,Bangalore,2022-01-10,1200,silver,True
881,Aman,18,Male,Mumbai,2021/12/05,800,gold,True
1214,kunal ,19,Male,Pune,2021/12/05,,silver,False
1160,Kunal,19,FEMALE,,2019-03-20,,gold,
555,Aman ,23,m,Delhi,,100,silver,False
404,kunal ,150,,Delhi ,2020-07-15,500,Silver,True
892,Aman,20,Male,Delhi,2022-01-10,0,Bronze,False
602,Aman,,FEMALE,Bangalore,2019-03-20,800,,True
1831,kunal ,22,F,Mumbai,invalid_date,1200,Bronze,False
341,Pooja,22,,,2021/12/05,800,Gold,False
1969,Sneha,21,Male,,invalid_date,-50,Silver,
704,,,m,Delhi,2020-07-15,300,Gold,
318,Arjun,,,Bangalore,2019-03-20,,Bronze,True
1387,Aman ,21,,Delhi,,100,Gold,
2430,,21,M,Delhi,2019-03-20,500,gold,
2281,,19,F,Mumbai,2022-01-10,300,Silver,False
1801,,,m,Bangalore,,1200,,True
1368,Aman,20,m,Mumbai,2021/12/05,800,silver,False
1573,,21,m,Bangalore,2022-01-10,100,gold,False
817,Pooja,150,F,,2019-03-20,0,Gold ,
553,Sneha,,m,Pune,,-50,silver,
856,,,M,Delhi ,2019-03-20,-50,Gold,True
1813,Kunal,21,Male,Pune,2022-01-10,800,Bronze,
183,Sneha,150,F,Bangalore,2019-03-20,,gold,False
1575,Pooja,18,m,Pune,,800,Silver,
397,,23,FEMALE,Delhi,10-02-2022,800,silver,True
1728,Sneha,23,Male,,2020-07-15,0,Gold ,True
1518,Sneha,23,,Delhi ,2021/12/05,800,gold,False
907,,19,F,Delhi ,2020-07-15,100,,False
1357,Pooja,,FEMALE,Delhi ,2021/12/05,0,,
2175,,22,,,,0,Bronze,True
1,Aman,22,FEMALE,Pune,2019-03-20,,Silver,False
19,Aman ,19,m,Delhi ,,300,Silver,
584,,21,F,Delhi ,2022-01-10,1200,silver,
456,,,m,Bangalore,2022-01-10,0,gold,
2037,,,,Delhi,2019-03-20,300,gold,False
1133,,23,M,Bangalore,2021/12/05,100,Silver,False
2493,Aman ,,FEMALE,Pune,2019-03-20,1200,,
1953,Aman ,21,M,,2021/12/05,0,Gold,
2151,,18,,,2019-03-20,500,Silver,False
988,kunal ,19,m,Bangalore,2019-03-20,300,Bronze,True
520,kunal ,18,Male,Mumbai,2019-03-20,100,gold,
859,Riya,,FEMALE,Bangalore,2022-01-10,100,,True
174,,,Male,Mumbai,2021/12/05,100,silver,True
1367,,23,F,Bangalore,invalid_date,-50,gold,False
2479,Sneha,19,FEMALE,Mumbai,2019-03-20,1200,,False
727,kunal ,23,M,Mumbai,2020-07-15,,Silver,True
1711,,,Male,Delhi ,2020-07-15,800,Bronze,False
1876,Aman,20,,Delhi ,,500,Gold,True
1682,Riya,,F,Mumbai,,1200,,True
1348,Riya,19,FEMALE,Mumbai,2022-01-10,1200,,False
990,,22,,Delhi,10-02-2022,,gold,False
420,Aman,19,F,Mumbai,invalid_date,,Silver,
594,Sneha,150,M,Delhi ,2022-01-10,0,Gold ,False
1775,Aman ,,,Mumbai,10-02-2022,-50,Silver,
2460,Arjun,150,FEMALE,,2022-01-10,300,Silver,False
936,kunal ,22,F,Delhi,,500,Bronze,False
1108,,21,m,Mumbai,2020-07-15,100,Silver,False
1137,,21,FEMALE,Delhi ,2019-03-20,1200,,False
332,kunal ,,FEMALE,Delhi ,2021/12/05,500,Silver,True
2089,,18,FEMALE,Pune,,300,Silver,False
